,source,name,start_datetime,stop_datetime,address,lat,lon,description,classification,temperatureMin,temperatureMax,narrative,precipType,precipChance,qpfSnow,snowRange,relativeHumidity,thunderCategory,temperatureHeatIndex,uvDescription,windSpeed,starting_lat,starting_lon,gc_distance_miles,est_drivetime_hours,event_type,start_date
871,Trail,Panthertown Valley Loop,2020-11-22 13:29:02.943311691,2020-11-22 13:29:02.943311691,"Cullowhee, North Carolina",35.1674,-83.0395,A relatively easy hike that has a few waterfalls and stunning vistas.,,42, 58, 'Mostly cloudy. Highs in the upper 50s and lows in the low 40s.', 'rain', 10, 0.0, 74, 'No thunder', 56, 'Low', 5,,33.827554,-84.32355,123.68882123832049,2.061480353972008,Hiking,11/22/2020
872,Trail,Iron Hill Trail,2020-11-22 13:29:02.957741022,2020-11-22 13:29:02.958741426,"Emerson, Georgia",34.1395,-84.7006,A peaceful hike in the woods with a great views of the lake.,,46, 68, 'Considerable cloudiness. Highs in the upper 60s and lows in the mid 40s.', 'rain', 10, 0.0, 70, 'No thunder', 67, 'Low', 4,,33.827554,-84.32355,32.54161057639372,0.5423601762732287,Hiking,11/22/2020
873,Trail,Coontree Loop,2020-11-22 13:29:02.967816353,2020-11-22 13:29:02.969496012,"Brevard, North Carolina",35.2897,-82.7628,This challenging 3.6-mile hike loops back around to a watering hole for a refreshing day in the forest.,,43, 61, 'Mostly cloudy. Highs in the low 60s and lows in the low 40s.', 'rain', 10, 0.0, 72, 'No thunder', 59, 'Low', 6,,33.827554,-84.32355,141.83895494998572,2.363982582499762,Hiking,11/22/2020
874,Trail,Springer Mountain,2020-11-22 13:29:02.977843761,2020-11-22 13:29:02.977843761,"Ellijay, Georgia",34.664,-84.1843,An iconic hike to the southern terminus of the Appalachian Trail.,,38, 59, 'Cloudy. Highs in the upper 50s and lows in the upper 30s.', 'rain', 10, 0.0, 74, 'No thunder', 57, 'Low', 6,,33.827554,-84.32355,58.48232577111926,0.9747054295186542,Hiking,11/22/2020
875,Trail,Jones Gap - Caesars Head Loop,2020-11-22 13:29:02.994307756,2020-11-22 13:29:02.994307756,"Slater-Marietta, South Carolina",35.1255,-82.5739,The Jones Gap - Caesars Head Loop is a great option for multi-day hikes passing many waterfalls and great views.,,43, 60, 'Mostly cloudy. Highs in the low 60s and lows in the low 40s.', 'rain', 10, 0.0, 75, 'No thunder', 58, 'Low', 6,,33.827554,-84.32355,143.34794484722906,2.389132414120484,Hiking,11/22/2020
876,Trail,Thompson Loop,2020-11-22 13:29:03.007306576,2020-11-22 13:29:03.007306576,"Bryson City, North Carolina",35.4063,-83.5859,Heavily wooded mountain trail with creek crossings and a lake view.,,40, 64, 'Cloudy. Highs in the mid 60s and lows in the low 40s.', 'rain', 10, 0.0, 70, 'No thunder', 63, 'Low', 4,,33.827554,-84.32355,118.77499131779041,1.97958318862984,Hiking,11/22/2020
877,Trail,Pine Mt. and Cooper's Furnace Tour,2020-11-22 13:29:03.017914057,2020-11-22 13:29:03.019493818,"Emerson, Georgia",34.1752,-84.7535,Hike the West Loop and East Loop to Archer Overlook and continue on to the Allatoona Dam and Cooper's Furnace.,,46, 68, 'Mostly cloudy. Highs in the upper 60s and lows in the mid 40s.', 'rain', 10, 0.0, 70, 'No thunder', 66, 'Low', 4,,33.827554,-84.32355,36.731731159794144,0.6121955193299023,Hiking,11/22/2020
878,Trail,Green River Game Lands Loop #2,2020-11-22 13:29:03.033299207,2020-11-22 13:29:03.033299207,"East Flat Rock, North Carolina",35.2747,-82.3053,A scenic hike along the Green River and then a climb up to views of the gorge and other peaks.,,45, 62, 'Cloudy. Highs in the low 60s and lows in the mid 40s.', 'rain', 10, 0.0, 73, 'No thunder', 60, 'Low', 7,,33.827554,-84.32355,163.0319621092208,2.7171993684870137,Hiking,11/22/2020
879,Trail,Smith Mountain Fire Tower,2020-11-22 13:29:03.044364452,2020-11-22 13:29:03.044364452,"Dadeville, Alabama",32.8116,-85.8354,Panaromic view of Tallapoosa River from the top of Smith Mountain.,,50, 71, 'Mix of sun and clouds. Highs in the low 70s and lows in the low 50s.', 'rain', 10, 0.0, 68, 'No thunder', 69, 'Moderate', 4,,33.827554,-84.32355,121.56675149900576,2.0261125249834295,Hiking,11/22/2020
880,Trail,Green Mountain Preserve and Buzzard Falls,2020-11-22 13:29:03.057897329,2020-11-22 13:29:03.058946371,"Owens Cross Roads, Alabama",34.5899,-86.5097,An out-and-back hike from Green Mountain Preserve on Alum Hollow and Oak Bluff trails to Buzzard Falls.,,40, 67, 'Mostly cloudy. Highs in the upper 60s and lows in the low 40s.', 'rain', 20, 0.0, 69, 'No thunder', 66, 'Low', 6,,33.827554,-84.32355,150.17062380278,2.5028437300463335,Hiking,11/22/2020
881,Trail,Rattlesnake Lodge Loop,2020-11-22 13:29:03.067118406,2020-11-22 13:29:03.067118406,"Weaverville, North Carolina",35.6698,-82.4715,Hike along the MST to the rock ruins of the early-1900s mountain retreat of Dr. Chase P. Ambler.,,40, 59, 'Mostly cloudy. Highs in the upper 50s and lows in the low 40s.', 'rain', 10, 0.0, 72, 'No thunder', 58, 'Low', 7,,33.827554,-84.32355,173.29871913436702,2.8883119855727837,Hiking,11/22/2020
882,Trail,Buffalo Creek Park,2020-11-22 13:29:03.078961372,2020-11-22 13:29:03.078961372,"Lake Lure, North Carolina",35.4819,-82.1862,"A multi-use loop that is open to mountain bikes, hiking, and running, with a challenging climb and rewarding downhill.",,46, 63, 'Cloudy. Highs in the low 60s and lows in the mid 40s.', 'rain', 10, 0.0, 73, 'No thunder', 62, 'Low', 6,,33.827554,-84.32355,177.67800303125222,2.96130005052087,Hiking,11/22/2020
883,Trail,Waterrock Knob,2020-11-22 13:29:03.089342356,2020-11-22 13:29:03.089342356,"Maggie Valley, North Carolina",35.4601,-83.1405,"Located on the Blue Ridge Parkway, Milepost 451.2, Waterrock Knob is Plott Balsam Mountain Range's tallest peak.",,38, 56, 'Cloudy. Highs in the mid 50s and lows in the upper 30s.', 'rain', 10, 0.0, 71, 'No thunder', 55, 'Low', 5,,33.827554,-84.32355,135.6313081965698,2.260521803276163,Hiking,11/22/2020
884,Trail,MST/Powhatan Loop,2020-11-22 13:29:03.101438761,2020-11-22 13:29:03.101438761,"Bent Creek, North Carolina",35.4822,-82.6025,A beautiful loop taking in views of the Bent Creek area.,,42, 63, 'Cloudy. Highs in the low 60s and lows in the low 40s.', 'rain', 10, 0.0, 70, 'No thunder', 62, 'Low', 7,,33.827554,-84.32355,158.32753772522557,2.638792295420426,Hiking,11/22/2020
885,Trail,Indian Creek to Deep Creek Loop,2020-11-22 13:29:03.114081383,2020-11-22 13:29:03.114081383,"Bryson City, North Carolina",35.4644,-83.4342,A great 10-ish mile loop in Deep Creek Campground in Great Smoky Mountains National Park.,,41, 64, 'Cloudy. Highs in the mid 60s and lows in the low 40s.', 'rain', 10, 0.0, 70, 'No thunder', 63, 'Low', 4,,33.827554,-84.32355,126.47690807396481,2.1079484678994134,Hiking,11/22/2020
886,Trail,DuPont Waterfall Bonanza,2020-11-22 13:29:03.127201557,2020-11-22 13:29:03.128238678,"Brevard, North Carolina",35.202,-82.6201,"One of the best western North Carolina hikes, hitting all of the waterfalls in DuPont State Park.",,44, 61, 'Mostly cloudy. Highs in the low 60s and lows in the mid 40s.', 'rain', 10, 0.0, 74, 'No thunder', 59, 'Low', 7,,33.827554,-84.32355,144.3990356875804,2.406650594793007,Hiking,11/22/2020
887,Trail,The Raiders of the Pines Fitness Loop,2020-11-22 13:29:03.139191389,2020-11-22 13:29:03.139191389,"Linville, North Carolina",35.9586,-81.7616,"A crazy route with diverse terrain, and gorgeous views in the Wilson Creek Area. This route was made for hiking.",,44, 60, 'Cloudy. Highs in the low 60s and lows in the mid 40s.', 'rain', 10, 0.0, 75, 'No thunder', 58, 'Low', 4,,33.827554,-84.32355,218.99774642189925,3.6499624403649875,Hiking,11/22/2020
888,Trail,Chickasaw Trace,2020-11-22 13:29:03.154049873,2020-11-22 13:29:03.155047655,"Columbia, Tennessee",35.6675,-87.0821,A super fun singletrack with mild ascents.,,35, 64, 'Chance of afternoon showers. Highs in the mid 60s and lows in the mid 30s.', 'rain', 60, 0.0, 72, 'No thunder', 64, 'Low', 9,,33.827554,-84.32355,216.44570248380217,3.607428374730036,Hiking,11/22/2020
889,Trail,Lower Whitewater Falls Hike,2020-11-22 13:29:03.164309025,2020-11-22 13:29:03.168322802,"Walhalla, South Carolina",35.0124,-82.9991,An out-and-back to view the less-visited Lower Whitewater Falls; part of the tallest chain of falls in the eastern U.S.,,44, 61, 'Cloudy. Highs in the low 60s and lows in the mid 40s.', 'rain', 20, 0.0, 74, 'No thunder', 59, 'Low', 4,,33.827554,-84.32355,117.84454545863126,1.9640757576438543,Hiking,11/22/2020
890,Trail,Miller Trail Waterfall Loop,2020-11-22 13:29:03.181806803,2020-11-22 13:29:03.181806803,"Dacula, Georgia",34.054,-83.8853,This is a 3.4 mile hike on a shaded path to the dam and back. A scenic waterfall flows here in the wet season.,,48, 67, 'Cloudy. Highs in the upper 60s and lows in the upper 40s.', 'rain', 10, 0.0, 73, 'No thunder', 65, 'Low', 4,,33.827554,-84.32355,32.39478456952945,0.5399130761588241,Hiking,11/22/2020
891,Trail,Hidden Lake Ridge Loop,2020-11-22 13:29:03.196108580,2020-11-22 13:29:03.196108580,"Pegram, Tennessee",36.0879,-87.0248,Nice hike back to and around Hidden Lake.,,36, 63, 'Chance of showers. Highs in the low 60s and lows in the mid 30s.', 'rain', 60, 0.0, 73, 'No thunder', 62, 'Low', 10,,33.827554,-84.32355,231.33045962346952,3.855507660391159,Hiking,11/22/2020
892,Trail,Botanical Gardens Walking/Jogging Trail,2020-11-22 13:29:03.211400747,2020-11-22 13:29:03.212411404,"Mountain Brook, Alabama",33.4906,-86.775,A fabulous 2-mile loop that hits most of the highlights of the outstanding botanic gardens.,,46, 71, 'Considerable cloudiness. Highs in the low 70s and lows in the mid 40s.', 'rain', 10, 0.0, 61, 'No thunder', 69, 'Moderate', 5,,33.827554,-84.32355,161.41212974123425,2.6902021623539043,Hiking,11/22/2020
893,Trail,Jones Gap Loop,2020-11-22 13:29:03.221625090,2020-11-22 13:29:03.221625090,"Slater-Marietta, South Carolina",35.1251,-82.574,Jones Gap Loop includes two easy side trips to waterfalls as part of this challenging hike.,,43, 60, 'Mostly cloudy. Highs in the low 60s and lows in the low 40s.', 'rain', 10, 0.0, 75, 'No thunder', 58, 'Low', 6,,33.827554,-84.32355,143.32608709460948,2.3887681182434912,Hiking,11/22/2020
894,Trail,Columns Drive to Sope Creek Figure 8,2020-11-22 13:29:03.233736992,2020-11-22 13:29:03.233736992,"Sandy Springs, Georgia",33.9212,-84.4396,"A lovely day hike rolling through woods and by ruins and creeks, all within a stone's throw of the Atlanta Perimeter!",,48, 68, 'Mostly cloudy. Highs in the upper 60s and lows in the upper 40s.', 'rain', 10, 0.0, 70, 'No thunder', 66, 'Low', 5,,33.827554,-84.32355,9.922653634345869,0.16537756057243114,Hiking,11/22/2020
895,Trail,Laurel Falls,2020-11-22 13:29:03.245737314,2020-11-22 13:29:03.245737314,"Gatlinburg, Tennessee",35.672,-83.5805,A mellow hike along a paved path to the 80ft Laurel Fallsâ€”perhaps the most scenic waterfall in the Great Smokies!,,37, 62, 'Mostly cloudy. Highs in the low 60s and lows in the upper 30s.', 'rain', 10, 0.0, 66, 'No thunder', 61, 'Low', 5,,33.827554,-84.32355,135.8996573224512,2.26499428870752,Hiking,11/22/2020
896,Trail,Yellow Creek Falls,2020-11-22 13:29:03.257738352,2020-11-22 13:29:03.257738352,"Robbinsville, North Carolina",35.4195,-83.8892,"A short, easy hike to a rad waterfall.",,38, 63, 'Mostly cloudy. Highs in the low 60s and lows in the upper 30s.', 'rain', 10, 0.0, 71, 'No thunder', 62, 'Low', 6,,33.827554,-84.32355,113.42396283638702,1.8903993806064503,Hiking,11/22/2020
897,Trail,Hen Wallow Falls,2020-11-22 13:29:03.269727230,2020-11-22 13:29:03.269727230,"Newport, Tennessee",35.7578,-83.2096,"A steady climb through the forest along Gabes Mountain Trail to the 90-foot, cascading Hen Wallow Falls.",,41, 63, 'Cloudy. Highs in the low 60s and lows in the low 40s.', 'rain', 10, 0.0, 64, 'No thunder', 61, 'Low', 4,,33.827554,-84.32355,150.93397000486073,2.515566166747679,Hiking,11/22/2020
898,Trail,Heritage Park Trail,2020-11-22 13:29:03.277738571,2020-11-22 13:29:03.281737328,"Mableton, Georgia",33.8392,-84.5433,The Heritage Park Trail follows the Nickajack Creek to the Concord Woolen Mill Ruins and Ruff's Mill.,,47, 67, 'Mostly cloudy. Highs in the upper 60s and lows in the upper 40s.', 'rain', 10, 0.0, 71, 'No thunder', 66, 'Low', 5,,33.827554,-84.32355,14.28144290424542,0.23802404840409033,Hiking,11/22/2020
899,Trail,Appalachian Trail: Woody Gap to Gooch Gap Mountain Shelter,2020-11-22 13:29:03.289797544,2020-11-22 13:29:03.289797544,"Dahlonega, Georgia",34.6776,-84.0002,A 5-mile section of the Appalachian Trail following the ridge lines with spectacular views.,,40, 60, 'Cloudy. Highs in the low 60s and lows in the low 40s.', 'rain', 10, 0.0, 73, 'No thunder', 58, 'Low', 5,,33.827554,-84.32355,62.29979317693502,1.0383298862822503,Hiking,11/22/2020
900,Trail,Island Ford North Loop,2020-11-22 13:29:03.301784277,2020-11-22 13:29:03.301784277,"Dunwoody, Georgia",33.9952,-84.3325,A great loop that incorporates the best northern Island Ford trails.,,47, 67, 'Cloudy. Highs in the upper 60s and lows in the upper 40s.', 'rain', 10, 0.0, 71, 'No thunder', 65, 'Low', 4,,33.827554,-84.32355,11.597675377707615,0.19329458962846024,Hiking,11/22/2020
901,Trail,Deep Creek to Indian Creek Trail Loop,2020-11-22 13:29:03.313858986,2020-11-22 13:29:03.313858986,"Bryson City, North Carolina",35.4648,-83.4337,This loop takes you along the scenic Deep Creek Trail and Indian Creek Trails.,,41, 64, 'Cloudy. Highs in the mid 60s and lows in the low 40s.', 'rain', 10, 0.0, 70, 'No thunder', 63, 'Low', 4,,33.827554,-84.32355,126.51574886306993,2.1085958143844987,Hiking,11/22/2020
902,Trail,Old Stone Fort State Archaeological Park Nature Trail,2020-11-22 13:29:03.324712276,2020-11-22 13:29:03.324712276,"Manchester, Tennessee",35.4862,-86.1028,"A beautiful hike rich with history, geology, and wildlife!",,37, 65, 'Chance of afternoon showers. Highs in the mid 60s and lows in the upper 30s.', 'rain', 50, 0.0, 69, 'No thunder', 65, 'Low', 10,,33.827554,-84.32355,161.1048989169254,2.6850816486154234,Hiking,11/22/2020
903,Trail,Great Smoky Mountains Peak Loop,2020-11-22 13:29:03.332725525,2020-11-22 13:29:03.332725525,"Gatlinburg, Tennessee",35.6292,-83.4511,This trek takes you over some of the best spots in Great Smoky Mountains National Park.,,32, 54, 'Cloudy. Highs in the mid 50s and lows in the low 30s.', 'rain', 10, 0.0, 70, 'No thunder', 53, 'Low', 5,,33.827554,-84.32355,136.269329858135,2.271155497635583,Hiking,11/22/2020
904,Trail,"Black, Blue, Green, and Red Trails",2020-11-22 13:29:03.344713926,2020-11-22 13:29:03.344713926,"Brentwood Estates, Tennessee",35.9469,-86.7731,All the rugged single and doubletrack through Marcella Vivrette Smith Park.,,36, 64, 'Chance of afternoon showers. Highs in the mid 60s and lows in the mid 30s.', 'rain', 60, 0.0, 71, 'No thunder', 63, 'Low', 10,,33.827554,-84.32355,213.24611399526285,3.5541018999210476,Hiking,11/22/2020
905,Trail,Piney River Pocket Wilderness,2020-11-22 13:29:03.352713108,2020-11-22 13:29:03.352713108,"Spring City, Tennessee",35.7139,-84.8805,"This is great for a family out-and-back day trip; some small bouldering keeps the trail fun, 3-4 hours with a picnic.",,40, 65, 'Mostly cloudy. Highs in the mid 60s and lows in the low 40s.', 'rain', 20, 0.0, 74, 'No thunder', 63, 'Low', 7,,33.827554,-84.32355,135.05113213594075,2.250852202265679,Hiking,11/22/2020
906,Trail,Derek's Lazy Loop,2020-11-22 13:29:03.364718199,2020-11-22 13:29:03.364718199,"Travelers Rest, South Carolina",34.9409,-82.3921,A challenging hike under a forest canopy.,,49, 65, 'Mostly cloudy. Highs in the mid 60s and lows in the upper 40s.', 'rain', 10, 0.0, 69, 'No thunder', 64, 'Low', 6,,33.827554,-84.32355,145.68964579115635,2.428160763185939,Hiking,11/22/2020
907,Trail,Panola Mtn State Park to Alexander Lake,2020-11-22 13:29:03.376368523,2020-11-22 13:29:03.376368523,"Pine Mountain, Georgia",33.623,-84.1728,"Big hills and plenty of distance on paved, well-maintained trail.",,48, 68, 'Cloudy. Highs in the upper 60s and lows in the upper 40s.', 'rain', 10, 0.0, 72, 'No thunder', 67, 'Low', 4,,33.827554,-84.32355,17.201886513097904,0.28669810855163175,Hiking,11/22/2020
908,Trail,Powers Island Loop,2020-11-22 13:29:03.388046026,2020-11-22 13:29:03.388046026,"Vinings, Georgia",33.9045,-84.442,"A quiet, shady little trail along the river, ending on an island. Bring a picnic and/or your boat!",,48, 68, 'Mostly cloudy. Highs in the upper 60s and lows in the upper 40s.', 'rain', 10, 0.0, 70, 'No thunder', 66, 'Low', 5,,33.827554,-84.32355,9.340592747689119,0.15567654579481865,Hiking,11/22/2020
909,Trail,Garrison Creek Trail,2020-11-22 13:29:03.396180153,2020-11-22 13:29:03.396180153,"Thompson's Station, Tennessee",35.8608,-87.047,A good loop with varying landscapes.,,36, 63, 'Showers possible in the afternoon. Highs in the low 60s and lows in the mid 30s.', 'rain', 60, 0.0, 73, 'No thunder', 63, 'Low', 9,,33.827554,-84.32355,222.49827609740743,3.7083046016234573,Hiking,11/22/2020
910,Trail,Carrick Creek Trail,2020-11-22 13:29:03.408806324,2020-11-22 13:29:03.409865379,"Pickens, South Carolina",35.032,-82.7003,Carrick Creek Trail makes an approximately 2-mile loop overlapping the Pinnacle Trail and Table Rock Trail.,,46, 64, 'Cloudy. Highs in the mid 60s and lows in the mid 40s.', 'rain', 10, 0.0, 74, 'No thunder', 63, 'Low', 5,,33.827554,-84.32355,133.0936798722275,2.2182279978704584,Hiking,11/22/2020
911,Trail,Clingmans Dome,2020-11-22 13:29:03.415892124,2020-11-22 13:29:03.419888020,"Bryson City, North Carolina",35.5567,-83.4962,"Visit the highest point in Tennessee for sweeping, 360 degree views of the surrounding mountains and forest.",,26, 48, 'Cloudy. Highs in the upper 40s and lows in the mid 20s.', 'rain', 10, 0.0, 72, 'No thunder', 46, 'Low', 5,,33.827554,-84.32355,130.54699169446505,2.175783194907751,Hiking,11/22/2020
912,Trail,Sinkhole Challenge,2020-11-22 13:29:03.429881811,2020-11-22 13:29:03.430598736,"Glen Alpine, North Carolina",35.9203,-81.7932,"A hike that is just a mixed bag of all types of terrain (gravel, dirt road, singletrack) with great views along the way.",,45, 61, 'Cloudy. Highs in the low 60s and lows in the mid 40s.', 'rain', 10, 0.0, 75, 'No thunder', 60, 'Low', 4,,33.827554,-84.32355,215.7949626567706,3.5965827109461768,Hiking,11/22/2020
913,Trail,North & South Old Mac Trail,2020-11-22 13:29:03.440929174,2020-11-22 13:29:03.440929174,"Wartburg, Tennessee",36.127,-84.5002,A complete loop of the Old Mac Trails at Frozen Head.,,36, 59, 'Showers possible in the afternoon. Highs in the upper 50s and lows in the mid 30s.', 'rain', 40, 0.0, 74, 'No thunder', 58, 'Low', 7,,33.827554,-84.32355,159.2878669574995,2.6547977826249913,Hiking,11/22/2020
914,Trail,Gold Branch Loop,2020-11-22 13:29:03.451020956,2020-11-22 13:29:03.451020956,"Roswell, Georgia",33.9843,-84.3852,A little rollercoaster of a trail system through the woods nestled beside a quiet section of the Chattahoochee River.,,48, 67, 'Cloudy. Highs in the upper 60s and lows in the upper 40s.', 'rain', 10, 0.0, 71, 'No thunder', 65, 'Low', 5,,33.827554,-84.32355,11.542903616054005,0.19238172693423342,Hiking,11/22/2020
915,Trail,Art Loeb & North Slope Loop,2020-11-22 13:29:03.462896824,2020-11-22 13:29:03.463803291,"Brevard, North Carolina",35.2819,-82.7205,"A scenic, occasionally steep loop that connects Davidson River Campground to the Art Loeb & North Slope.",,43, 60, 'Cloudy. Highs in the low 60s and lows in the low 40s.', 'rain', 10, 0.0, 73, 'No thunder', 59, 'Low', 7,,33.827554,-84.32355,143.37444824540717,2.3895741374234527,Hiking,11/22/2020
